KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001101001,T001101002,T001101003,T001101004,T001101005,T001101006,T001101007,T001101008,T001101009,T001101010,T001101011,T001101012,T001101013,T001101014,T001101015,T001101016,T001101017,T001101018,T001101019,T001101020,T001101021,T001101022,T001101023,T001101024,T001101025,T001101026,T001101027,T001101028,T001101029,T001101030,T001101031,T001101032,T001101033,T001101034,T001101035,T001101036,T001101037,T001101038,T001101039,T001101040,T001101041,T001101042,T001101043,T001101044,T001101045,T001101046,T001101047,T001101048,T001101049,T001101050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
513122383,2,513122481,,9,4,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122392,2,513122293,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122421,0,,,28,13,15,0,0,0,28,13,15,10,4,6,28,13,15,27,13,14,18,9,9,6,1,5,2,0,2,0,0,0,0,0,0,15,15,6,7,0,2,0,0,0,9,7,2,0,14,0,6,5
513122422,0,,,34,14,20,1,0,1,33,14,19,13,6,7,33,14,19,33,14,19,20,8,12,11,4,7,3,0,3,0,0,0,0,0,0,18,18,9,4,4,0,1,0,0,9,7,2,0,15,0,7,4
513122431,1,,513122432,29,15,14,0,0,0,33,17,16,14,6,8,33,17,16,33,17,16,19,11,8,8,4,4,4,3,1,0,0,0,0,0,0,14,14,5,8,1,1,1,0,0,11,9,2,0,12,0,3,5
513122432,2,513122431,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122433,0,,,142,67,75,7,2,5,135,65,70,86,40,46,131,65,66,126,63,63,49,25,24,11,3,8,4,1,3,2,0,2,5,2,3,51,51,8,14,14,12,2,1,0,43,39,4,0,32,0,6,9
513122434,0,,,29,14,15,0,0,0,29,14,15,14,7,7,27,12,15,26,12,14,15,7,8,9,5,4,3,0,3,1,0,1,0,0,0,12,12,3,5,3,0,0,0,1,9,7,2,0,9,0,2,2
513122441,0,,,21,9,12,0,0,0,21,9,12,12,6,6,20,9,11,19,9,10,9,3,6,8,3,5,3,0,3,1,0,1,0,0,0,12,12,6,4,1,1,0,0,0,6,4,2,0,6,0,3,1
513122442,1,,513122344,11,5,6,0,0,0,22,8,14,7,2,5,22,8,14,22,8,14,15,6,9,8,2,6,2,0,2,0,0,0,0,0,0,7,7,10,3,2,0,0,0,0,5,5,0,0,12,0,8,1
513122443,1,,513122444,39,16,23,2,1,1,39,16,23,18,7,11,39,16,23,39,16,23,21,9,12,6,2,4,2,1,1,0,0,0,0,0,0,19,19,5,10,4,1,0,0,0,15,13,2,0,15,0,4,6
513122444,2,513122443,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122452,1,,513122352;513122363,24,13,11,0,0,0,29,15,14,7,4,3,29,15,14,29,15,14,22,11,11,10,5,5,4,2,2,0,0,0,0,0,0,15,15,9,8,0,1,0,0,0,9,8,1,0,16,1,8,6
513122454,0,,,18,10,8,0,0,0,17,9,8,9,6,3,17,9,8,16,8,8,8,3,5,4,2,2,2,0,2,0,0,0,0,0,0,11,11,6,3,2,0,0,0,0,5,4,1,0,5,0,1,3
513122463,0,,,26,14,12,0,0,0,26,14,12,15,9,6,24,13,11,21,11,10,11,5,6,6,3,3,1,1,0,0,0,0,0,0,0,7,7,0,2,2,0,2,1,0,7,3,4,0,7,0,0,2
513122472,0,,,24,13,11,2,2,0,22,11,11,10,5,5,22,11,11,22,11,11,12,6,6,2,1,1,0,0,0,0,0,0,0,0,0,7,7,0,2,3,1,0,0,1,7,5,2,0,7,0,0,2
513122474,0,,,20,8,12,4,2,2,16,6,10,8,3,5,15,6,9,15,6,9,8,3,5,7,3,4,3,1,2,0,0,0,0,0,0,6,6,0,3,0,1,2,0,0,6,4,2,0,5,0,0,3
513122481,1,,513122383,48,22,26,9,4,5,48,22,26,25,11,14,48,22,26,47,22,25,23,11,12,9,3,6,3,2,1,1,0,1,0,0,0,19,19,7,6,4,4,2,0,0,16,15,1,1,15,0,6,3
513122483,0,,,25,13,12,1,1,0,24,12,12,8,3,5,24,12,12,24,12,12,16,9,7,5,2,3,1,0,1,1,0,1,0,0,0,11,11,3,5,1,1,1,0,0,8,6,2,0,11,0,3,3
513122491,0,,,19,11,8,4,2,2,15,9,6,8,5,3,15,9,6,15,9,6,7,4,3,2,1,1,1,1,0,0,0,0,0,0,0,6,6,1,2,0,2,0,1,0,5,4,1,1,4,0,1,2
513122493,0,,,20,9,11,5,3,2,15,6,9,9,4,5,15,6,9,15,6,9,6,2,4,4,1,3,2,1,1,0,0,0,0,0,0,7,7,2,1,1,2,1,0,0,5,4,1,2,4,0,2,1
513122521,1,,513122522;513122523,15,7,8,0,0,0,25,12,13,9,4,5,24,11,13,24,11,13,16,8,8,9,4,5,3,2,1,0,0,0,0,0,0,10,10,7,4,2,1,0,0,0,7,5,2,0,12,0,6,3
513122522,2,513122521,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122523,2,513122521,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122524,0,,,21,11,10,0,0,0,21,11,10,6,3,3,21,11,10,21,11,10,15,8,7,8,4,4,1,0,1,0,0,0,0,0,0,12,12,5,6,0,1,0,0,0,7,7,0,0,12,0,5,4
513122531,0,,,20,10,10,0,0,0,20,10,10,11,4,7,20,10,10,20,10,10,9,6,3,3,1,2,1,0,1,0,0,0,0,0,0,13,13,8,3,2,0,0,0,0,5,4,1,0,9,0,6,1
513122532,0,,,78,34,44,10,7,3,68,27,41,34,19,15,68,27,41,68,27,41,34,8,26,31,6,25,23,3,20,6,0,6,8,6,2,25,24,11,5,4,2,2,0,0,13,11,2,3,5,4,1,2
513122533,0,,,269,123,146,25,15,10,244,108,136,114,62,52,240,105,135,239,104,135,130,46,84,69,22,47,30,10,20,5,1,4,11,11,0,117,116,46,39,14,10,3,2,2,70,58,12,8,81,8,31,20
513122534,0,,,153,73,80,12,6,6,141,67,74,65,32,33,139,66,73,139,66,73,76,35,41,31,14,17,12,6,6,1,0,1,1,0,1,64,64,14,26,11,11,2,0,0,50,41,9,4,50,0,14,15
513122541,0,,,40,17,23,3,2,1,37,15,22,19,10,9,36,14,22,36,14,22,18,5,13,9,3,6,2,0,2,1,0,1,0,0,0,19,19,7,7,2,2,1,0,0,12,10,2,0,14,0,7,1
513122542,0,,,52,21,31,5,3,2,47,18,29,15,7,8,46,18,28,46,18,28,32,11,21,20,7,13,4,0,4,0,0,0,0,0,0,24,24,7,11,3,2,0,1,0,17,15,2,1,20,0,6,8
513122543,0,,,55,28,27,5,5,0,50,23,27,21,10,11,48,21,27,48,21,27,29,13,16,11,6,5,2,1,1,0,0,0,0,0,0,21,21,3,10,3,4,0,0,1,18,14,4,0,18,0,1,6
513122544,0,,,79,29,50,15,3,12,64,26,38,44,21,23,60,24,36,59,24,35,20,5,15,14,5,9,4,1,3,0,0,0,0,0,0,38,38,19,9,3,2,5,0,0,19,17,2,1,17,4,11,2
513122552,2,513122554,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122553,0,,,31,15,16,8,3,5,23,12,11,22,11,11,21,12,9,21,12,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,2,3,2,3,1,0,0,9,9,0,1,1,0,0,0
513122554,1,,513122552,8,5,3,3,3,0,14,7,7,7,4,3,14,7,7,13,6,7,7,3,4,6,3,3,2,2,0,0,0,0,0,0,0,3,3,0,3,1,2,0,0,0,6,5,1,0,4,0,0,3
513122561,0,,,16,6,10,0,0,0,16,6,10,7,3,4,16,6,10,16,6,10,9,3,6,3,1,2,1,0,1,0,0,0,0,0,0,7,7,2,2,2,1,0,0,0,5,1,4,0,6,0,1,1
513122572,0,,,53,29,24,8,5,3,45,24,21,28,15,13,44,24,20,44,24,20,17,9,8,5,3,2,1,1,0,0,0,0,0,0,0,18,18,0,8,6,2,1,1,0,18,14,4,1,11,0,0,3
513122574,0,,,211,86,125,28,15,13,183,71,112,81,42,39,179,67,112,171,63,108,102,29,73,75,19,56,49,6,43,12,1,11,0,0,0,61,59,20,16,6,12,4,1,0,39,37,2,6,26,4,10,6
513122581,2,513122583,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122583,1,,513122581,24,9,15,1,1,0,25,9,16,13,4,9,23,9,14,23,9,14,12,5,7,5,1,4,1,0,1,0,0,0,0,0,0,11,11,3,6,2,0,1,0,0,9,8,1,0,8,0,2,3
513122594,0,,,14,7,7,0,0,0,14,7,7,8,6,2,14,7,7,14,7,7,6,1,5,3,1,2,1,0,1,0,0,0,0,0,0,6,6,1,2,3,0,0,0,0,5,3,2,0,5,0,0,0
513122622,1,,513122624,94,43,51,7,3,4,90,41,49,40,19,21,89,40,49,88,40,48,50,22,28,18,7,11,9,4,5,0,0,0,0,0,0,39,39,9,17,8,3,0,3,0,30,27,3,1,33,0,7,11
513122624,2,513122622,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122631,0,,,42,16,26,2,1,1,40,15,25,25,12,13,40,15,25,39,14,25,15,3,12,9,1,8,4,0,4,0,0,0,0,0,0,18,18,6,5,2,5,0,0,0,12,8,4,1,12,0,5,1
513122632,1,,513122634,34,16,18,2,1,1,41,19,22,22,12,10,40,18,22,39,17,22,19,7,12,8,2,6,4,0,4,0,0,0,0,0,0,13,13,5,5,3,2,1,1,0,12,9,3,0,12,0,4,2
513122634,2,513122632,,9,4,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122641,1,,513122642;513122643,73,27,46,11,3,8,77,31,46,35,18,17,75,30,45,74,29,45,42,13,29,25,6,19,7,2,5,0,0,0,0,0,0,36,36,22,12,4,5,2,0,0,23,20,3,3,31,1,18,8
513122642,2,513122641,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122643,2,513122641,,10,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122644,0,,,34,16,18,1,1,0,33,15,18,15,8,7,32,14,18,32,14,18,18,7,11,15,6,9,1,0,1,0,0,0,0,0,0,16,16,5,7,1,3,0,0,0,11,10,1,0,12,0,4,4
513122652,2,513122654,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122654,1,,513122652,10,3,7,0,0,0,16,6,10,5,2,3,16,6,10,16,6,10,11,4,7,8,2,6,5,2,3,1,0,1,0,0,0,6,6,4,1,2,1,0,0,0,4,3,1,0,8,0,4,0
513122661,0,,,16,6,10,3,0,3,13,6,7,8,4,4,12,6,6,11,5,6,5,2,3,4,2,2,0,0,0,0,0,0,0,0,0,4,4,0,1,1,0,1,1,0,4,2,2,0,3,0,0,1
513122671,0,,,27,16,11,3,1,2,24,15,9,14,10,4,24,15,9,24,15,9,10,5,5,2,1,1,2,1,1,0,0,0,0,0,0,10,10,2,3,3,1,0,1,0,8,6,2,0,7,0,1,2
513122672,0,,,203,103,100,33,21,12,167,80,87,96,48,48,157,74,83,153,72,81,71,32,39,40,18,22,18,8,10,1,0,1,0,0,0,77,77,20,22,15,9,9,1,1,56,43,13,4,45,1,13,13
513122673,0,,,247,116,131,29,15,14,215,100,115,111,55,56,209,96,113,205,95,110,104,45,59,54,20,34,23,5,18,0,0,0,2,0,2,101,101,35,35,7,10,7,4,3,64,47,17,8,74,1,31,19
513122674,0,,,136,59,77,11,6,5,125,53,72,38,20,18,123,52,71,122,51,71,87,33,54,58,17,41,36,9,27,8,1,7,0,0,0,38,35,8,14,6,3,2,1,1,27,19,8,2,24,2,3,10
513122681,0,,,11,5,6,1,1,0,9,4,5,4,2,2,9,4,5,9,4,5,5,2,3,2,1,1,2,1,1,1,1,0,0,0,0,5,5,3,0,1,0,1,0,0,2,1,1,1,4,0,2,0
513122712,2,513122713,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122713,1,,513122712,27,14,13,4,3,1,27,13,14,9,4,5,27,13,14,27,13,14,18,9,9,7,2,5,4,1,3,1,1,0,0,0,0,9,9,2,4,2,2,0,0,1,9,4,5,1,11,0,2,3
513122741,0,,,14,6,8,0,0,0,14,6,8,3,2,1,14,6,8,14,6,8,11,4,7,11,4,7,4,2,2,0,0,0,0,0,0,8,8,4,2,2,0,0,0,0,4,4,0,0,7,0,3,2
513122742,1,,513122832,19,10,9,0,0,0,21,12,9,8,6,2,21,12,9,21,12,9,13,6,7,8,4,4,2,1,1,0,0,0,0,0,0,9,9,5,3,0,0,2,0,0,5,3,2,0,9,0,4,1
513122761,2,513122762,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122762,1,,513122761;513122764,33,18,15,1,1,0,36,18,18,15,8,7,34,16,18,34,16,18,21,10,11,15,8,7,4,3,1,1,1,0,0,0,0,13,13,4,6,3,0,0,2,0,11,8,3,0,12,0,2,3
513122764,2,513122762,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122771,0,,,128,67,61,14,8,6,114,59,55,67,36,31,112,59,53,110,58,52,47,23,24,27,12,15,6,4,2,1,1,0,0,0,0,47,47,10,13,14,4,4,1,1,37,28,9,4,30,0,7,5
513122772,0,,,151,67,84,15,10,5,136,57,79,93,38,55,127,54,73,124,52,72,43,19,24,22,6,16,7,2,5,1,0,1,0,0,0,65,65,14,32,9,7,1,1,1,51,46,5,3,32,0,11,12
513122773,0,,,62,25,37,6,3,3,56,22,34,23,11,12,56,22,34,55,22,33,33,11,22,20,6,14,8,1,7,1,0,1,0,0,0,22,22,3,8,6,3,0,1,1,18,11,7,1,21,0,3,4
513122774,0,,,22,14,8,2,1,1,20,13,7,19,13,6,18,12,6,18,12,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,0,1,1,1,0,1,4,3,1,1,1,0,0,0
513122781,0,,,15,7,8,0,0,0,15,7,8,4,2,2,15,7,8,15,7,8,11,5,6,7,3,4,1,1,0,0,0,0,0,0,0,7,7,1,5,0,1,0,0,0,6,6,0,0,6,0,1,5
513122783,0,,,10,4,6,0,0,0,10,4,6,0,0,0,10,4,6,10,4,6,10,4,6,6,2,4,1,0,1,0,0,0,0,0,0,6,6,2,4,0,0,0,0,0,4,4,0,0,6,0,2,4
513122802,0,,,11,6,5,0,0,0,11,6,5,4,3,1,11,6,5,11,6,5,7,3,4,3,1,2,2,1,1,0,0,0,0,0,0,5,5,1,3,0,1,0,0,0,4,3,1,0,5,0,1,2
513122803,2,513122804,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122804,1,,513122803,30,12,18,0,0,0,34,14,20,18,7,11,34,14,20,34,14,20,16,7,9,10,3,7,5,1,4,0,0,0,0,0,0,11,11,1,5,5,2,0,0,0,12,7,5,0,11,0,1,4
513122811,0,,,34,17,17,5,3,2,29,14,15,13,5,8,28,13,15,28,13,15,16,9,7,6,2,4,2,0,2,1,0,1,0,0,0,12,12,2,4,3,1,1,1,0,10,7,3,0,10,0,2,3
513122812,0,,,29,12,17,2,0,2,27,12,15,11,4,7,27,12,15,27,12,15,16,8,8,4,1,3,3,1,2,0,0,0,0,0,0,13,13,2,8,2,0,1,0,0,11,9,2,0,12,0,2,5
513122813,0,,,53,31,22,4,4,0,49,27,22,25,17,8,47,25,22,47,25,22,24,10,14,11,4,7,3,0,3,0,0,0,0,0,0,22,22,4,11,3,3,0,1,0,18,14,4,1,16,0,3,7
513122832,2,513122742,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122862,0,,,19,11,8,3,2,1,16,9,7,4,2,2,16,9,7,16,9,7,12,7,5,6,3,3,1,0,1,0,0,0,0,0,0,7,7,2,3,0,1,0,0,1,5,4,1,1,7,0,2,3
513122881,2,513122883,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122883,1,,513122881,6,3,3,0,0,0,14,8,6,6,4,2,14,8,6,14,8,6,8,4,4,5,3,2,0,0,0,0,0,0,0,0,0,3,3,3,2,1,1,0,0,0,4,3,1,0,5,0,2,2
513122902,0,,,12,5,7,0,0,0,12,5,7,7,4,3,12,5,7,12,5,7,5,1,4,3,0,3,1,0,1,1,0,1,0,0,0,5,5,1,1,3,0,0,0,0,4,3,1,0,4,0,1,0
513122903,0,,,20,8,12,0,0,0,20,8,12,9,5,4,19,8,11,19,8,11,11,3,8,10,2,8,2,1,1,0,0,0,0,0,0,10,10,4,3,2,1,0,0,0,6,3,3,0,9,0,4,0
513122904,0,,,40,22,18,6,5,1,34,17,17,19,10,9,33,16,17,33,16,17,15,7,8,10,5,5,3,1,2,0,0,0,0,0,0,15,15,0,8,5,1,1,0,0,15,13,2,0,10,0,0,5
513122911,1,,513122912;513122913,85,46,39,6,5,1,93,46,47,47,28,19,90,43,47,90,43,47,46,18,28,28,9,19,11,1,10,1,0,1,0,0,0,31,31,6,15,11,3,2,0,1,32,24,8,1,30,0,4,6
513122912,2,513122911,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122913,2,513122911,,10,3,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122914,0,,,43,16,27,3,2,1,40,14,26,18,5,13,39,14,25,39,14,25,22,9,13,15,5,10,7,4,3,0,0,0,0,0,0,17,17,5,4,4,2,2,0,0,12,6,6,1,15,0,5,0
513122923,0,,,12,5,7,0,0,0,12,5,7,5,2,3,12,5,7,12,5,7,7,3,4,4,2,2,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,4,3,1,0,4,0,0,0
513122971,1,,513122972,48,23,25,4,1,3,47,23,24,22,11,11,46,22,24,46,22,24,25,12,13,15,6,9,5,1,4,0,0,0,3,2,1,18,18,5,9,2,1,0,3,0,15,12,3,0,15,0,4,4
513122972,2,513122971,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122973,1,,513122974,13,6,7,0,0,0,17,8,9,3,1,2,17,8,9,17,8,9,14,7,7,5,2,3,0,0,0,0,0,0,0,0,0,6,6,3,4,2,0,0,0,0,6,6,0,0,9,0,3,4
513122974,2,513122973,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122981,2,513122982,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122982,1,,513122981,14,6,8,0,0,0,19,8,11,5,3,2,19,8,11,19,8,11,14,5,9,7,2,5,4,1,3,0,0,0,0,0,0,6,6,1,4,2,1,0,0,0,7,5,2,0,7,0,0,2
513122991,2,513122993,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513122993,1,,513122991,11,4,7,1,0,1,12,5,7,5,2,3,12,5,7,12,5,7,7,3,4,2,0,2,2,0,2,0,0,0,0,0,0,4,4,0,2,3,0,0,0,0,5,2,3,0,5,0,0,2
513123023,2,513123241,,3,0,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123031,2,513123032,,24,13,11,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123032,1,,513123031,20,8,12,17,9,8,27,12,15,18,8,10,22,9,13,21,9,12,9,4,5,3,2,1,0,0,0,0,0,0,0,0,0,8,8,1,4,1,2,0,0,1,8,7,1,0,6,0,1,3
513123041,0,,,1026,427,599,127,61,66,894,364,530,426,212,214,865,343,522,859,342,517,468,152,316,324,80,244,182,26,156,43,4,39,3,0,3,268,263,49,94,54,40,19,6,1,212,197,15,33,108,2,22,49
513123042,0,,,731,331,400,167,77,90,559,250,309,398,178,220,537,242,295,528,237,291,161,72,89,76,32,44,24,11,13,2,1,1,9,6,3,272,272,61,74,61,51,18,4,3,210,191,19,54,111,6,30,32
513123043,0,,,442,207,235,71,30,41,356,168,188,283,138,145,346,162,184,337,157,180,73,30,43,45,18,27,11,6,5,0,0,0,4,3,1,200,200,75,57,31,25,12,0,0,123,114,9,31,49,9,17,19
513123044,0,,,547,277,270,98,53,45,444,221,223,345,174,171,418,205,213,401,196,205,99,47,52,45,18,27,13,4,9,2,0,2,0,0,0,187,187,25,60,36,40,22,4,0,160,149,11,23,68,3,13,21
513123051,0,,,1374,655,719,249,124,125,1109,522,587,843,398,445,1065,503,562,1040,486,554,266,124,142,120,51,69,36,13,23,2,0,2,9,5,4,558,558,135,188,117,85,27,5,1,419,395,24,92,173,13,39,78
513123052,0,,,1535,690,845,203,97,106,1300,574,726,792,372,420,1271,563,708,1250,559,691,508,202,306,304,117,187,104,37,67,8,2,6,3,1,2,721,718,284,236,112,65,15,6,0,429,405,24,65,295,25,107,103
513123053,0,,,854,395,459,134,62,72,712,329,383,482,218,264,685,317,368,678,315,363,230,111,119,74,35,39,17,5,12,2,0,2,3,2,1,357,357,88,132,63,57,17,0,0,269,253,16,38,142,13,27,65
513123054,0,,,1254,563,691,184,90,94,1061,467,594,734,319,415,1011,449,562,984,434,550,327,148,179,125,49,76,37,9,28,2,0,2,7,4,3,546,546,151,210,91,67,21,5,1,391,373,18,48,226,11,73,94
